serial,color,level_now_pct,days_left_est,stockout_date,relation_type,sku,qty,priority,action
$XAUV000031$,black,5.0,0.0,2024-11-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007609$,black,6.0,0.0,2024-11-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000149$,black,4.0,0.0,2024-11-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV008304$,cyan,1.0,0.0,2024-11-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000643$,black,1.0,0.0,2024-11-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X576152767$,cyan,10.0,0.0,2024-11-27,contrat_adex,,1,HIGH,CREATE_ORDER
$X576152767$,magenta,6.0,0.0,2024-11-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004214$,black,1.0,0.0,2024-11-27,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125451$,black,1.0,0.0,2024-11-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005833$,black,1.0,0.0,2024-12-01,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,cyan,2.0,0.0,2024-12-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005400$,black,1.0,0.0,2024-12-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005400$,cyan,1.0,0.0,2024-12-04,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124852$,black,1.0,0.0,2024-12-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097477$,cyan,1.0,0.0,2024-12-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003195$,black,1.0,0.0,2024-12-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097475$,magenta,10.0,0.0,2024-12-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005916$,black,1.0,0.0,2024-12-08,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK2604R$,cyan,9.0,0.0,2024-12-09,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL110257$,black,1.0,0.0,2024-12-09,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R002733$,magenta,1.0,0.0,2024-12-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,cyan,1.0,0.0,2024-12-10,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125639$,black,1.0,0.0,2024-12-11,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN007907$,black,1.0,0.0,2024-12-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001415$,black,3.0,0.0,2024-12-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,cyan,2.0,0.0,2024-12-12,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,cyan,9.0,0.0,2024-12-13,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,magenta,1.0,0.0,2024-12-17,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460T0$,black,9.0,0.0,2024-12-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005424$,black,4.0,0.0,2024-12-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005830$,black,1.0,0.0,2024-12-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006175$,cyan,2.0,0.0,2024-12-17,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124869$,black,1.0,0.0,2024-12-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000807$,cyan,1.0,0.0,2024-12-18,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK2604K$,black,0.0,0.0,2024-12-19,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK2604K$,cyan,4.0,0.0,2024-12-19,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK2604K$,magenta,0.0,0.0,2024-12-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008969$,black,3.0,0.0,2024-12-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008969$,cyan,3.0,0.0,2024-12-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XC7H008490$,black,1.0,0.0,2024-12-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN023973$,black,1.0,0.0,2024-12-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124862$,black,2.0,0.0,2024-12-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135853$,magenta,3.0,0.0,2024-12-23,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001456$,cyan,1.0,0.0,2024-12-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125449$,black,1.0,0.0,2024-12-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005414$,black,5.0,0.0,2024-12-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005831$,black,1.0,0.0,2024-12-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000395$,cyan,3.0,0.0,2024-12-30,contrat_adex,,1,HIGH,CREATE_ORDER
$X576149109$,cyan,6.0,0.0,2025-01-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN023973$,cyan,1.0,0.0,2025-01-06,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN023973$,magenta,1.0,0.0,2025-01-06,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,black,1.0,0.0,2025-01-08,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,cyan,9.0,0.0,2025-01-08,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,black,5.0,0.0,2025-01-08,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005424$,cyan,2.0,0.0,2025-01-09,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2025-01-10,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,10.0,0.0,2025-01-13,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,cyan,1.0,0.0,2025-01-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN009498$,cyan,5.0,0.0,2025-01-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN009512$,black,9.0,0.0,2025-01-13,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,black,4.0,0.0,2025-01-14,contrat_adex,,1,HIGH,CREATE_ORDER
$4BU06875$,black,1.0,0.0,2025-01-14,contrat_adex,,1,HIGH,CREATE_ORDER
$X576146847$,black,1.0,0.0,2025-01-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005404$,black,1.0,0.0,2025-01-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006444$,magenta,1.0,0.0,2025-01-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76009540$,black,1.0,0.0,2025-01-14,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,magenta,1.0,0.0,2025-01-15,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,black,1.0,0.0,2025-01-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000052$,magenta,2.0,0.0,2025-01-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001456$,black,1.0,0.0,2025-01-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006175$,magenta,3.0,0.0,2025-01-17,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,cyan,2.0,0.0,2025-01-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000149$,magenta,3.0,0.0,2025-01-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,cyan,4.0,0.0,2025-01-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014594$,black,2.0,0.0,2025-01-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,black,4.0,0.0,2025-01-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006444$,black,2.0,0.0,2025-01-21,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,cyan,1.0,0.0,2025-01-22,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,black,1.0,0.0,2025-01-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000139$,magenta,2.0,0.0,2025-01-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,black,1.0,0.0,2025-01-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,cyan,5.0,0.0,2025-01-23,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006339$,black,4.0,0.0,2025-01-25,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,black,0.0,0.0,2025-01-26,contrat_adex,,1,HIGH,CREATE_ORDER
$3392613934$,black,5.0,0.0,2025-01-27,contrat_adex,,1,HIGH,CREATE_ORDER
$X576146928$,cyan,2.0,0.0,2025-01-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000420$,black,5.0,0.0,2025-01-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001493$,magenta,3.0,0.0,2025-01-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005830$,cyan,1.0,0.0,2025-02-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005830$,magenta,1.0,0.0,2025-02-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005831$,magenta,1.0,0.0,2025-02-01,contrat_adex,,1,HIGH,CREATE_ORDER
$3TE05747$,black,0.0,0.0,2025-02-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X75G001952$,black,1.0,0.0,2025-02-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008969$,magenta,1.0,0.0,2025-02-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN019989$,black,1.0,0.0,2025-02-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000313$,black,1.0,0.0,2025-02-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000149$,cyan,1.0,0.0,2025-02-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76004115$,black,1.0,0.0,2025-02-03,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK2604K$,black,13.0,1.1,2025-02-04,contrat_adex,,1,HIGH,CREATE_ORDER
$4TD08900$,black,1.0,0.0,2025-02-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124862$,black,1.0,0.0,2025-02-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,magenta,5.0,0.0,2025-02-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004214$,black,1.0,0.0,2025-02-07,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460W4$,black,7.0,0.0,2025-02-10,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN016365$,black,5.0,0.0,2025-02-11,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN016365$,cyan,3.0,0.0,2025-02-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007609$,cyan,1.0,0.0,2025-02-11,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2025-02-12,contrat_adex,,1,HIGH,CREATE_ORDER
$3712398760$,black,0.0,0.0,2025-02-17,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097423$,magenta,6.0,0.0,2025-02-17,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01331$,black,0.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X57H013870$,black,0.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X57H013870$,cyan,0.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X57H013870$,magenta,0.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001456$,magenta,1.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002416$,cyan,1.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002416$,magenta,1.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006173$,black,5.0,0.0,2025-02-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL116988$,black,4.0,0.0,2025-02-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01130$,cyan,11.0,4.1,2025-02-21,contrat_adex,,1,HIGH,CREATE_ORDER
$X576136427$,cyan,10.0,0.0,2025-02-21,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2025-02-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005947$,magenta,1.0,0.0,2025-02-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125461$,black,1.0,0.0,2025-02-25,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135853$,black,7.0,0.0,2025-02-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005367$,cyan,3.0,0.0,2025-02-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006443$,black,1.0,0.0,2025-02-25,contrat_adex,,1,HIGH,CREATE_ORDER
$650122$,black,1.0,0.0,2025-02-28,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00727$,black,4.0,0.0,2025-03-03,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,black,9.0,0.0,2025-03-03,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,magenta,2.0,0.0,2025-03-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005129$,black,3.0,0.0,2025-03-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005334$,black,3.0,0.0,2025-03-03,contrat_adex,,1,HIGH,CREATE_ORDER
$3LM02537$,black,6.0,0.0,2025-03-04,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,magenta,4.0,0.0,2025-03-04,contrat_adex,,1,HIGH,CREATE_ORDER
$3NP03076$,magenta,7.0,0.0,2025-03-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X576087419$,black,8.0,0.0,2025-03-05,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R003821$,black,3.0,0.0,2025-03-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,black,14.0,4.3,2025-03-06,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,cyan,6.0,0.0,2025-03-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005875$,black,1.0,0.0,2025-03-06,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,black,1.0,0.0,2025-03-09,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,cyan,1.0,0.0,2025-03-09,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014334$,cyan,1.0,0.0,2025-03-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005875$,cyan,1.0,0.0,2025-03-09,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,1.0,0.0,2025-03-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005157$,black,3.0,0.0,2025-03-10,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097477$,magenta,8.0,0.0,2025-03-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76008412$,black,0.0,0.0,2025-03-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000313$,cyan,1.0,0.0,2025-03-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001348$,cyan,1.0,0.0,2025-03-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT001472$,black,0.0,0.0,2025-03-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT001484$,black,1.0,0.0,2025-03-12,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00727$,magenta,1.0,0.0,2025-03-13,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,magenta,1.0,0.0,2025-03-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124869$,black,1.0,0.0,2025-03-13,contrat_adex,,1,HIGH,CREATE_ORDER
$115552$,black,1.0,0.0,2025-03-17,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,cyan,10.0,0.0,2025-03-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,cyan,1.0,0.0,2025-03-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005833$,black,1.0,0.0,2025-03-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000804$,black,1.0,0.0,2025-03-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005421$,magenta,1.0,0.0,2025-03-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,black,1.0,0.0,2025-03-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014334$,magenta,1.0,0.0,2025-03-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006023$,black,1.0,0.0,2025-03-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005864$,black,1.0,0.0,2025-03-23,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,magenta,6.0,0.0,2025-03-24,contrat_adex,,1,HIGH,CREATE_ORDER
$3NP03076$,black,1.0,0.0,2025-03-24,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,magenta,0.0,0.0,2025-03-25,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,black,4.0,0.0,2025-03-25,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01345$,cyan,0.0,0.0,2025-03-27,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124868$,black,4.0,0.0,2025-03-27,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000439$,black,4.0,0.0,2025-03-27,contrat_adex,,1,HIGH,CREATE_ORDER
$3NP03120$,black,2.0,0.0,2025-03-28,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2025-03-29,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,black,8.0,0.0,2025-03-31,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,black,5.0,0.0,2025-04-01,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R005543$,black,1.0,0.0,2025-04-01,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,black,1.0,0.0,2025-04-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,magenta,5.0,0.0,2025-04-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X576136429$,cyan,1.0,0.0,2025-04-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X576136429$,magenta,3.0,0.0,2025-04-02,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,1.0,0.0,2025-04-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,cyan,1.0,0.0,2025-04-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XBRT001472$,cyan,2.0,0.0,2025-04-03,contrat_adex,,1,HIGH,CREATE_ORDER
$3MU16132$,black,0.0,0.0,2025-04-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000668$,cyan,1.0,0.0,2025-04-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005424$,magenta,2.0,0.0,2025-04-06,contrat_adex,,1,HIGH,CREATE_ORDER
$X576124184$,black,5.0,0.0,2025-04-07,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN024956$,cyan,5.0,0.0,2025-04-07,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002988$,black,4.0,0.0,2025-04-07,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01330$,cyan,0.0,0.0,2025-04-08,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,magenta,6.0,0.0,2025-04-08,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,magenta,1.0,0.0,2025-04-08,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76011146$,black,1.0,0.0,2025-04-08,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135745$,magenta,1.0,0.0,2025-04-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,magenta,1.0,0.0,2025-04-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76010683$,black,0.0,0.0,2025-04-09,contrat_adex,,1,HIGH,CREATE_ORDER
$KNDY16325$,black,10.0,0.0,2025-04-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004214$,black,1.0,0.0,2025-04-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76015131$,black,1.0,0.0,2025-04-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76010665$,black,1.0,0.0,2025-04-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X576136504$,black,2.0,0.0,2025-04-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014683$,black,4.0,0.0,2025-04-14,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN025401$,cyan,1.0,0.0,2025-04-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026126$,black,1.0,0.0,2025-04-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026591$,black,1.0,0.0,2025-04-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026868$,magenta,1.0,0.0,2025-04-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R003815$,magenta,3.0,0.0,2025-04-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,black,1.0,0.0,2025-04-17,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN022408$,black,1.0,0.0,2025-04-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014560$,magenta,3.0,0.0,2025-04-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014615$,black,5.0,0.0,2025-04-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV015293$,black,1.0,0.0,2025-04-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV015293$,cyan,1.0,0.0,2025-04-18,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV015293$,magenta,1.0,0.0,2025-04-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,cyan,1.0,0.0,2025-04-21,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01330$,black,4.0,0.0,2025-04-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026123$,black,1.0,0.0,2025-04-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X75G003015$,magenta,3.0,0.0,2025-04-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014595$,black,3.0,0.0,2025-04-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003046$,black,1.0,0.0,2025-04-22,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,cyan,1.0,0.0,2025-04-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN024176$,cyan,1.0,0.0,2025-04-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN024176$,magenta,1.0,0.0,2025-04-23,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003039$,black,1.0,0.0,2025-04-23,contrat_adex,,1,HIGH,CREATE_ORDER
$3TE05843$,black,0.0,0.0,2025-04-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL110266$,black,3.0,0.0,2025-04-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV013215$,cyan,1.0,0.0,2025-04-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV013215$,magenta,1.0,0.0,2025-04-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014814$,black,1.0,0.0,2025-04-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN025235$,black,1.0,0.0,2025-04-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014581$,black,1.0,0.0,2025-04-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006444$,black,1.0,0.0,2025-04-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG001643$,cyan,3.0,0.0,2025-04-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG001643$,magenta,3.0,0.0,2025-04-28,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,cyan,0.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,cyan,4.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN015789$,cyan,1.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000033$,magenta,0.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001348$,black,1.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004806$,magenta,1.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003220$,black,1.0,0.0,2025-04-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV015228$,black,1.0,0.0,2025-04-30,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003337$,black,1.0,0.0,2025-04-30,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN022942$,black,1.0,0.0,2025-05-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014803$,black,1.0,0.0,2025-05-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76004115$,black,0.0,0.0,2025-05-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76008351$,black,1.0,0.0,2025-05-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014658$,black,9.0,0.0,2025-05-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV015151$,black,1.0,0.0,2025-05-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002983$,black,1.0,0.0,2025-05-05,contrat_adex,,1,HIGH,CREATE_ORDER
$4BU06875$,black,1.0,0.0,2025-05-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001493$,cyan,1.0,0.0,2025-05-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6002950$,black,1.0,0.0,2025-05-06,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01317$,black,7.0,0.0,2025-05-07,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026607$,cyan,1.0,0.0,2025-05-09,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN026607$,magenta,1.0,0.0,2025-05-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XC76011059$,black,1.0,0.0,2025-05-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003361$,black,1.0,0.0,2025-05-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000399$,cyan,1.0,0.0,2025-05-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV013080$,black,1.0,0.0,2025-05-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV013711$,black,1.0,0.0,2025-05-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014772$,black,1.0,0.0,2025-05-12,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN025086$,black,1.0,0.0,2025-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV003477$,magenta,1.0,0.0,2025-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005367$,black,6.0,0.0,2025-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014772$,cyan,3.0,0.0,2025-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV014837$,black,1.0,0.0,2025-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL116986$,black,2.0,0.0,2025-05-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003759$,cyan,1.0,0.0,2025-05-14,contrat_adex,,1,HIGH,CREATE_ORDER
